scode,year,pooled_score,same_year_score,pooled_grade,same_year_grade,abs_difference
603063,2019,0.54,0.55,蓄力,蓄力,0.010000000000000009
603063,2020,0.615,0.614,蓄力,蓄力,0.0010000000000000009
603063,2021,0.626,0.637,蓄力,蓄力,0.01100000000000001
603063,2022,0.621,0.626,蓄力,蓄力,0.0050000000000000044
603063,2023,0.728,0.735,就绪,就绪,0.007000000000000006
603070,2021,0.589,0.602,蓄力,蓄力,0.013000000000000012
603070,2022,0.625,0.615,蓄力,蓄力,0.010000000000000009
603070,2023,0.59,0.564,蓄力,蓄力,0.026000000000000023
603097,2022,0.478,0.472,蓄力,蓄力,0.006000000000000005
603097,2023,0.446,0.45,蓄力,蓄力,0.0040000000000000036
603109,2019,0.581,0.597,蓄力,蓄力,0.016000000000000014
603109,2020,0.555,0.547,蓄力,蓄力,0.008000000000000007
603109,2021,0.587,0.592,蓄力,蓄力,0.0050000000000000044
603109,2022,0.598,0.601,蓄力,蓄力,0.0030000000000000027
603109,2023,0.621,0.623,蓄力,蓄力,0.0020000000000000018
603150,2021,0.461,0.465,蓄力,蓄力,0.0040000000000000036
603150,2022,0.509,0.506,蓄力,蓄力,0.0030000000000000027
603150,2023,0.469,0.455,蓄力,蓄力,0.013999999999999957
603185,2018,0.608,0.624,蓄力,蓄力,0.016000000000000014
603185,2019,0.504,0.507,蓄力,蓄力,0.0030000000000000027
603185,2020,0.526,0.527,蓄力,蓄力,0.0010000000000000009
603185,2021,0.55,0.558,蓄力,蓄力,0.008000000000000007
603185,2022,0.648,0.649,蓄力,蓄力,0.0010000000000000009
603185,2023,0.555,0.54,蓄力,蓄力,0.015000000000000013
603191,2022,0.512,0.509,蓄力,蓄力,0.0030000000000000027
603191,2023,0.423,0.429,蓄力,蓄力,0.006000000000000005
603195,2019,0.744,0.762,就绪,就绪,0.018000000000000016
603195,2020,0.76,0.767,就绪,就绪,0.007000000000000006
603195,2021,0.746,0.756,就绪,就绪,0.010000000000000009
603195,2022,0.772,0.768,就绪,就绪,0.0040000000000000036
603195,2023,0.829,0.801,就绪,就绪,0.027999999999999914
603215,2021,0.342,0.349,薄弱,薄弱,0.006999999999999951
603215,2022,0.542,0.536,蓄力,蓄力,0.006000000000000005
603215,2023,0.583,0.554,蓄力,蓄力,0.028999999999999915
603219,2021,0.527,0.533,蓄力,蓄力,0.006000000000000005
603219,2022,0.589,0.575,蓄力,蓄力,0.014000000000000012
603219,2023,0.586,0.558,蓄力,蓄力,0.027999999999999914
603303,2018,0.53,0.553,蓄力,蓄力,0.02300000000000002
603303,2019,0.553,0.56,蓄力,蓄力,0.007000000000000006
603303,2020,0.601,0.604,蓄力,蓄力,0.0030000000000000027
603303,2021,0.552,0.555,蓄力,蓄力,0.0030000000000000027
603303,2022,0.582,0.576,蓄力,蓄力,0.006000000000000005
603303,2023,0.607,0.599,蓄力,蓄力,0.008000000000000007
603312,2023,0.368,0.363,薄弱,薄弱,0.0050000000000000044
603333,2018,0.393,0.42,薄弱,蓄力,0.02699999999999997
603333,2019,0.439,0.449,蓄力,蓄力,0.010000000000000009
603333,2020,0.374,0.366,薄弱,薄弱,0.008000000000000007
603333,2021,0.438,0.455,蓄力,蓄力,0.017000000000000015
603333,2022,0.441,0.44,蓄力,蓄力,0.0010000000000000009
603333,2023,0.436,0.422,蓄力,蓄力,0.014000000000000012
603344,2023,0.606,0.583,蓄力,蓄力,0.02300000000000002
603355,2018,0.642,0.663,蓄力,蓄力,0.02100000000000002
603355,2019,0.672,0.669,蓄力,蓄力,0.0030000000000000027
603355,2020,0.601,0.592,蓄力,蓄力,0.009000000000000008
603355,2021,0.583,0.58,蓄力,蓄力,0.0030000000000000027
603355,2022,0.629,0.63,蓄力,蓄力,0.0010000000000000009
603355,2023,0.644,0.635,蓄力,蓄力,0.009000000000000008
603366,2018,0.511,0.533,蓄力,蓄力,0.02200000000000002
603366,2019,0.533,0.542,蓄力,蓄力,0.009000000000000008
603366,2020,0.592,0.593,蓄力,蓄力,0.0010000000000000009
603366,2021,0.636,0.641,蓄力,蓄力,0.0050000000000000044
603366,2022,0.671,0.668,蓄力,蓄力,0.0030000000000000027
603366,2023,0.63,0.604,蓄力,蓄力,0.026000000000000023
603398,2018,0.445,0.464,蓄力,蓄力,0.019000000000000017
603398,2019,0.475,0.464,蓄力,蓄力,0.010999999999999954
603398,2020,0.435,0.42,蓄力,蓄力,0.015000000000000013
603398,2021,0.429,0.436,蓄力,蓄力,0.007000000000000006
603398,2022,0.258,0.257,薄弱,薄弱,0.0010000000000000009
603398,2023,0.413,0.402,蓄力,蓄力,0.010999999999999954
603489,2019,0.67,0.687,蓄力,蓄力,0.017000000000000015
603489,2020,0.685,0.692,蓄力,蓄力,0.006999999999999895
603489,2021,0.68,0.683,蓄力,蓄力,0.0030000000000000027
603489,2022,0.68,0.673,蓄力,蓄力,0.007000000000000006
603489,2023,0.665,0.638,蓄力,蓄力,0.027000000000000024
603507,2018,0.323,0.344,薄弱,薄弱,0.020999999999999963
603507,2019,0.315,0.323,薄弱,薄弱,0.008000000000000007
603507,2020,0.331,0.33,薄弱,薄弱,0.0010000000000000009
603507,2021,0.392,0.391,薄弱,薄弱,0.0010000000000000009
603507,2022,0.412,0.401,蓄力,蓄力,0.010999999999999954
603507,2023,0.443,0.423,蓄力,蓄力,0.020000000000000018
603515,2018,0.769,0.788,就绪,就绪,0.019000000000000017
603515,2019,0.696,0.714,蓄力,就绪,0.018000000000000016
603515,2020,0.768,0.769,就绪,就绪,0.0010000000000000009
603515,2021,0.734,0.739,就绪,就绪,0.0050000000000000044
603515,2022,0.825,0.824,就绪,就绪,0.0010000000000000009
603515,2023,0.838,0.826,就绪,就绪,0.01200000000000001
603519,2018,0.468,0.476,蓄力,蓄力,0.007999999999999952
603519,2019,0.469,0.465,蓄力,蓄力,0.003999999999999948
603519,2020,0.38,0.367,薄弱,薄弱,0.013000000000000012
603519,2021,0.428,0.437,蓄力,蓄力,0.009000000000000008
603519,2022,0.498,0.494,蓄力,蓄力,0.0040000000000000036
603519,2023,0.508,0.493,蓄力,蓄力,0.015000000000000013
603530,2019,0.533,0.536,蓄力,蓄力,0.0030000000000000027
603530,2020,0.569,0.574,蓄力,蓄力,0.0050000000000000044
603530,2021,0.565,0.569,蓄力,蓄力,0.0040000000000000036
603530,2022,0.538,0.531,蓄力,蓄力,0.007000000000000006
603530,2023,0.654,0.635,蓄力,蓄力,0.019000000000000017
603551,2019,0.589,0.601,蓄力,蓄力,0.01200000000000001
603551,2020,0.604,0.598,蓄力,蓄力,0.006000000000000005
603551,2021,0.489,0.503,蓄力,蓄力,0.014000000000000012
603551,2022,0.602,0.597,蓄力,蓄力,0.0050000000000000044
603551,2023,0.667,0.633,蓄力,蓄力,0.03400000000000003
603579,2018,0.637,0.662,蓄力,蓄力,0.025000000000000022
603579,2019,0.644,0.66,蓄力,蓄力,0.016000000000000014
603579,2020,0.563,0.556,蓄力,蓄力,0.006999999999999895
603579,2021,0.57,0.576,蓄力,蓄力,0.006000000000000005
603579,2022,0.533,0.532,蓄力,蓄力,0.0010000000000000009
603579,2023,0.575,0.56,蓄力,蓄力,0.014999999999999902
603583,2018,0.647,0.671,蓄力,蓄力,0.02400000000000002
603583,2019,0.702,0.714,就绪,就绪,0.01200000000000001
603583,2020,0.737,0.747,就绪,就绪,0.010000000000000009
603583,2021,0.683,0.683,蓄力,蓄力,0.0
603583,2022,0.728,0.733,就绪,就绪,0.0050000000000000044
603583,2023,0.711,0.697,就绪,蓄力,0.014000000000000012
603606,2018,0.431,0.445,蓄力,蓄力,0.014000000000000012
603606,2019,0.517,0.507,蓄力,蓄力,0.010000000000000009
603606,2020,0.543,0.534,蓄力,蓄力,0.009000000000000008
603606,2021,0.578,0.585,蓄力,蓄力,0.007000000000000006
603606,2022,0.629,0.625,蓄力,蓄力,0.0040000000000000036
603606,2023,0.632,0.611,蓄力,蓄力,0.02100000000000002
603618,2018,0.425,0.442,蓄力,蓄力,0.017000000000000015
603618,2019,0.423,0.427,蓄力,蓄力,0.0040000000000000036
603618,2020,0.423,0.412,蓄力,蓄力,0.01100000000000001
603618,2021,0.413,0.421,蓄力,蓄力,0.008000000000000007
603618,2022,0.398,0.393,薄弱,薄弱,0.0050000000000000044
603618,2023,0.408,0.397,蓄力,薄弱,0.010999999999999954
603628,2018,0.411,0.417,蓄力,蓄力,0.006000000000000005
603628,2019,0.363,0.365,薄弱,薄弱,0.0020000000000000018
603628,2020,0.44,0.433,蓄力,蓄力,0.007000000000000006
603628,2021,0.444,0.432,蓄力,蓄力,0.01200000000000001
603628,2022,0.5,0.508,蓄力,蓄力,0.008000000000000007
603628,2023,0.554,0.561,蓄力,蓄力,0.007000000000000006
603677,2018,0.363,0.386,薄弱,薄弱,0.02300000000000002
603677,2019,0.381,0.386,薄弱,薄弱,0.0050000000000000044
603677,2020,0.402,0.398,蓄力,薄弱,0.0040000000000000036
603677,2021,0.426,0.428,蓄力,蓄力,0.0020000000000000018
603677,2022,0.431,0.421,蓄力,蓄力,0.010000000000000009
603677,2023,0.411,0.386,蓄力,薄弱,0.024999999999999967
603679,2018,0.465,0.47,蓄力,蓄力,0.004999999999999949
603679,2019,0.429,0.419,蓄力,蓄力,0.010000000000000009
603679,2020,0.381,0.369,薄弱,薄弱,0.01200000000000001
603679,2021,0.352,0.361,薄弱,薄弱,0.009000000000000008
603679,2022,0.421,0.416,蓄力,蓄力,0.0050000000000000044
603679,2023,0.462,0.446,蓄力,蓄力,0.016000000000000014
603685,2018,0.546,0.558,蓄力,蓄力,0.01200000000000001
603685,2019,0.585,0.602,蓄力,蓄力,0.017000000000000015
603685,2020,0.547,0.544,蓄力,蓄力,0.0030000000000000027
603685,2021,0.498,0.499,蓄力,蓄力,0.0010000000000000009
603685,2022,0.41,0.401,蓄力,蓄力,0.008999999999999952
603685,2023,0.439,0.413,蓄力,蓄力,0.026000000000000023
603701,2018,0.515,0.522,蓄力,蓄力,0.007000000000000006
603701,2019,0.428,0.432,蓄力,蓄力,0.0040000000000000036
603701,2020,0.414,0.398,蓄力,薄弱,0.01599999999999996
603701,2021,0.405,0.407,蓄力,蓄力,0.0019999999999999463
603701,2022,0.374,0.371,薄弱,薄弱,0.0030000000000000027
603701,2023,0.355,0.346,薄弱,薄弱,0.009000000000000008
603703,2018,0.431,0.45,蓄力,蓄力,0.019000000000000017
603703,2019,0.464,0.482,蓄力,蓄力,0.01799999999999996
603703,2020,0.508,0.511,蓄力,蓄力,0.0030000000000000027
603703,2021,0.469,0.47,蓄力,蓄力,0.0010000000000000009
603703,2022,0.5,0.487,蓄力,蓄力,0.013000000000000012
603703,2023,0.517,0.509,蓄力,蓄力,0.008000000000000007
603728,2018,0.677,0.701,蓄力,就绪,0.02399999999999991
603728,2019,0.763,0.767,就绪,就绪,0.0040000000000000036
603728,2020,0.784,0.78,就绪,就绪,0.0040000000000000036
603728,2021,0.8,0.804,就绪,就绪,0.0040000000000000036
603728,2022,0.774,0.776,就绪,就绪,0.0020000000000000018
603728,2023,0.752,0.74,就绪,就绪,0.01200000000000001
603778,2018,0.316,0.345,薄弱,薄弱,0.02899999999999997
603778,2019,0.364,0.388,薄弱,薄弱,0.02400000000000002
603778,2020,0.427,0.432,蓄力,蓄力,0.0050000000000000044
603778,2021,0.431,0.438,蓄力,蓄力,0.007000000000000006
603778,2022,0.387,0.377,薄弱,薄弱,0.010000000000000009
603778,2023,0.383,0.354,薄弱,薄弱,0.029000000000000026
603819,2018,0.332,0.347,薄弱,薄弱,0.014999999999999958
603819,2019,0.41,0.405,蓄力,蓄力,0.004999999999999949
603819,2020,0.267,0.259,薄弱,薄弱,0.008000000000000007
603819,2021,0.286,0.297,薄弱,薄弱,0.01100000000000001
603819,2022,0.228,0.23,薄弱,薄弱,0.0020000000000000018
603819,2023,0.43,0.423,蓄力,蓄力,0.007000000000000006
603829,2018,0.443,0.456,蓄力,蓄力,0.013000000000000012
603829,2019,0.431,0.434,蓄力,蓄力,0.0030000000000000027
603829,2020,0.446,0.432,蓄力,蓄力,0.014000000000000012
603829,2021,0.412,0.411,蓄力,蓄力,0.0010000000000000009
603829,2022,0.435,0.434,蓄力,蓄力,0.0010000000000000009
603829,2023,0.489,0.489,蓄力,蓄力,0.0
603861,2018,0.44,0.451,蓄力,蓄力,0.01100000000000001
603861,2019,0.413,0.417,蓄力,蓄力,0.0040000000000000036
603861,2020,0.354,0.345,薄弱,薄弱,0.009000000000000008
603861,2021,0.365,0.371,薄弱,薄弱,0.006000000000000005
603861,2022,0.346,0.345,薄弱,薄弱,0.0010000000000000009
603861,2023,0.358,0.349,薄弱,薄弱,0.009000000000000008
603868,2018,0.542,0.545,蓄力,蓄力,0.0030000000000000027
603868,2019,0.544,0.542,蓄力,蓄力,0.0020000000000000018
603868,2020,0.556,0.554,蓄力,蓄力,0.0020000000000000018
603868,2021,0.611,0.617,蓄力,蓄力,0.006000000000000005
603868,2022,0.607,0.609,蓄力,蓄力,0.0020000000000000018
603868,2023,0.619,0.611,蓄力,蓄力,0.008000000000000007
603897,2018,0.543,0.557,蓄力,蓄力,0.014000000000000012
603897,2019,0.48,0.485,蓄力,蓄力,0.0050000000000000044
603897,2020,0.429,0.409,蓄力,蓄力,0.020000000000000018
603897,2021,0.514,0.524,蓄力,蓄力,0.010000000000000009
603897,2022,0.393,0.396,薄弱,薄弱,0.0030000000000000027
603897,2023,0.399,0.402,薄弱,蓄力,0.0030000000000000027
603988,2018,0.469,0.495,蓄力,蓄力,0.026000000000000023
603988,2019,0.533,0.544,蓄力,蓄力,0.01100000000000001
603988,2020,0.5,0.501,蓄力,蓄力,0.0010000000000000009
603988,2021,0.377,0.377,薄弱,薄弱,0.0
603988,2022,0.455,0.452,蓄力,蓄力,0.0030000000000000027
603988,2023,0.443,0.42,蓄力,蓄力,0.02300000000000002
605066,2020,0.531,0.522,蓄力,蓄力,0.009000000000000008
605066,2021,0.484,0.491,蓄力,蓄力,0.007000000000000006
605066,2022,0.483,0.481,蓄力,蓄力,0.0020000000000000018
605066,2023,0.579,0.559,蓄力,蓄力,0.019999999999999907
605117,2021,0.531,0.539,蓄力,蓄力,0.008000000000000007
605117,2022,0.648,0.644,蓄力,蓄力,0.0040000000000000036
605117,2023,0.71,0.702,就绪,就绪,0.008000000000000007
605196,2021,0.552,0.548,蓄力,蓄力,0.0040000000000000036
605196,2022,0.54,0.541,蓄力,蓄力,0.0010000000000000009
605196,2023,0.61,0.623,蓄力,蓄力,0.013000000000000012
605222,2020,0.474,0.455,蓄力,蓄力,0.01899999999999996
605222,2021,0.487,0.491,蓄力,蓄力,0.0040000000000000036
605222,2022,0.419,0.422,蓄力,蓄力,0.0030000000000000027
605222,2023,0.421,0.409,蓄力,蓄力,0.01200000000000001
605277,2020,0.551,0.549,蓄力,蓄力,0.0020000000000000018
605277,2021,0.6,0.596,蓄力,蓄力,0.0040000000000000036
605277,2022,0.511,0.504,蓄力,蓄力,0.007000000000000006
605277,2023,0.52,0.511,蓄力,蓄力,0.009000000000000008
605288,2020,0.645,0.642,蓄力,蓄力,0.0030000000000000027
605288,2021,0.603,0.603,蓄力,蓄力,0.0
605288,2022,0.622,0.611,蓄力,蓄力,0.01100000000000001
605288,2023,0.642,0.61,蓄力,蓄力,0.03200000000000003
605336,2020,0.616,0.618,蓄力,蓄力,0.0020000000000000018
605336,2021,0.634,0.643,蓄力,蓄力,0.009000000000000008
605336,2022,0.618,0.615,蓄力,蓄力,0.0030000000000000027
605336,2023,0.627,0.609,蓄力,蓄力,0.018000000000000016
605365,2021,0.664,0.665,蓄力,蓄力,0.0010000000000000009
605365,2022,0.719,0.722,就绪,就绪,0.0030000000000000027
605365,2023,0.619,0.623,蓄力,蓄力,0.0040000000000000036
605378,2020,0.461,0.454,蓄力,蓄力,0.007000000000000006
605378,2021,0.453,0.458,蓄力,蓄力,0.0050000000000000044
605378,2022,0.477,0.473,蓄力,蓄力,0.0040000000000000036
605378,2023,0.483,0.479,蓄力,蓄力,0.0040000000000000036
605555,2021,0.562,0.565,蓄力,蓄力,0.0029999999999998916
605555,2022,0.606,0.595,蓄力,蓄力,0.01100000000000001
605555,2023,0.594,0.579,蓄力,蓄力,0.015000000000000013
688032,2021,0.617,0.626,蓄力,蓄力,0.009000000000000008
688032,2022,0.792,0.79,就绪,就绪,0.0020000000000000018
688032,2023,0.791,0.788,就绪,就绪,0.0030000000000000027
688063,2020,0.633,0.631,蓄力,蓄力,0.0020000000000000018
688063,2021,0.618,0.623,蓄力,蓄力,0.0050000000000000044
688063,2022,0.625,0.631,蓄力,蓄力,0.006000000000000005
688063,2023,0.784,0.773,就绪,就绪,0.01100000000000001
688223,2021,0.547,0.549,蓄力,蓄力,0.0020000000000000018
688223,2022,0.571,0.572,蓄力,蓄力,0.0010000000000000009
688223,2023,0.616,0.624,蓄力,蓄力,0.008000000000000007
688226,2021,0.487,0.49,蓄力,蓄力,0.0030000000000000027
688226,2022,0.476,0.472,蓄力,蓄力,0.0040000000000000036
688226,2023,0.445,0.429,蓄力,蓄力,0.016000000000000014
688303,2021,0.583,0.593,蓄力,蓄力,0.010000000000000009
688303,2022,0.619,0.62,蓄力,蓄力,0.0010000000000000009
688303,2023,0.606,0.596,蓄力,蓄力,0.010000000000000009
688330,2020,0.61,0.614,蓄力,蓄力,0.0040000000000000036
688330,2021,0.616,0.63,蓄力,蓄力,0.014000000000000012
688330,2022,0.597,0.59,蓄力,蓄力,0.007000000000000006
688330,2023,0.549,0.53,蓄力,蓄力,0.019000000000000017
688339,2020,0.481,0.479,蓄力,蓄力,0.0020000000000000018
688339,2021,0.485,0.497,蓄力,蓄力,0.01200000000000001
688339,2022,0.471,0.466,蓄力,蓄力,0.004999999999999949
688339,2023,0.522,0.497,蓄力,蓄力,0.025000000000000022
688345,2021,0.547,0.548,蓄力,蓄力,0.0010000000000000009
688345,2022,0.544,0.54,蓄力,蓄力,0.0040000000000000036
688345,2023,0.452,0.434,蓄力,蓄力,0.018000000000000016
688348,2022,0.673,0.669,蓄力,蓄力,0.0040000000000000036
688348,2023,0.724,0.712,就绪,就绪,0.01200000000000001
688349,2022,0.623,0.623,蓄力,蓄力,0.0
688349,2023,0.624,0.618,蓄力,蓄力,0.006000000000000005
688390,2020,0.702,0.707,就绪,就绪,0.0050000000000000044
688390,2021,0.679,0.674,蓄力,蓄力,0.0050000000000000044
688390,2022,0.687,0.692,蓄力,蓄力,0.004999999999999893
688390,2023,0.725,0.721,就绪,就绪,0.0040000000000000036
688395,2021,0.543,0.556,蓄力,蓄力,0.013000000000000012
688395,2022,0.559,0.562,蓄力,蓄力,0.0030000000000000027
688395,2023,0.571,0.572,蓄力,蓄力,0.0010000000000000009
688408,2020,0.559,0.55,蓄力,蓄力,0.009000000000000008
688408,2021,0.5,0.508,蓄力,蓄力,0.008000000000000007
688408,2022,0.462,0.454,蓄力,蓄力,0.008000000000000007
688408,2023,0.491,0.48,蓄力,蓄力,0.01100000000000001
688429,2023,0.57,0.573,蓄力,蓄力,0.0030000000000000027
688472,2023,0.497,0.501,蓄力,蓄力,0.0040000000000000036
688503,2022,0.543,0.543,蓄力,蓄力,0.0
688503,2023,0.566,0.55,蓄力,蓄力,0.015999999999999903
688517,2021,0.502,0.512,蓄力,蓄力,0.010000000000000009
688517,2022,0.415,0.412,蓄力,蓄力,0.0030000000000000027
688517,2023,0.47,0.463,蓄力,蓄力,0.006999999999999951
688567,2020,0.636,0.642,蓄力,蓄力,0.006000000000000005
688567,2021,0.567,0.567,蓄力,蓄力,0.0
688567,2022,0.512,0.504,蓄力,蓄力,0.008000000000000007
688567,2023,0.485,0.465,蓄力,蓄力,0.019999999999999962
688599,2020,0.555,0.549,蓄力,蓄力,0.006000000000000005
688599,2021,0.564,0.559,蓄力,蓄力,0.004999999999999893
688599,2022,0.534,0.536,蓄力,蓄力,0.0020000000000000018
688599,2023,0.556,0.551,蓄力,蓄力,0.0050000000000000044
688611,2021,0.578,0.586,蓄力,蓄力,0.008000000000000007
688611,2022,0.541,0.542,蓄力,蓄力,0.0010000000000000009
688611,2023,0.532,0.531,蓄力,蓄力,0.0010000000000000009
688663,2020,0.461,0.453,蓄力,蓄力,0.008000000000000007
688663,2021,0.52,0.526,蓄力,蓄力,0.006000000000000005
688663,2022,0.474,0.471,蓄力,蓄力,0.0030000000000000027
688663,2023,0.486,0.484,蓄力,蓄力,0.0020000000000000018
688676,2021,0.554,0.547,蓄力,蓄力,0.007000000000000006
688676,2022,0.568,0.567,蓄力,蓄力,0.0010000000000000009
688676,2023,0.615,0.605,蓄力,蓄力,0.010000000000000009
688681,2021,0.571,0.579,蓄力,蓄力,0.008000000000000007
688681,2022,0.453,0.451,蓄力,蓄力,0.0020000000000000018
688681,2023,0.487,0.465,蓄力,蓄力,0.021999999999999964
688717,2023,0.784,0.768,就绪,就绪,0.016000000000000014
688719,2023,0.616,0.607,蓄力,蓄力,0.009000000000000008
688772,2021,0.603,0.61,蓄力,蓄力,0.007000000000000006
688772,2022,0.502,0.499,蓄力,蓄力,0.0030000000000000027
688772,2023,0.526,0.513,蓄力,蓄力,0.013000000000000012
688793,2021,0.589,0.592,蓄力,蓄力,0.0030000000000000027
688793,2022,0.407,0.405,蓄力,蓄力,0.0019999999999999463
688793,2023,0.365,0.349,薄弱,薄弱,0.016000000000000014
688819,2020,0.614,0.61,蓄力,蓄力,0.0040000000000000036
688819,2021,0.6,0.598,蓄力,蓄力,0.0020000000000000018
688819,2022,0.59,0.586,蓄力,蓄力,0.0040000000000000036
688819,2023,0.617,0.612,蓄力,蓄力,0.0050000000000000044
